URL,NAME,MOTTO,CITY,CATEGORY,LOGO_LINK,COMPANY_WEBSITE,OTHER_DATA
http://www.swedishlifesciences.se/labstory,Labstory,Dokumentations- och databassystem,Borlänge,BioIT,,http://www.labstory.se
http://www.swedishlifesciences.se/labteamet-labteam-scandinavia-ab,LabTeamet - Labteam Scandinavia AB,Labbutrustning - Försäljning & Service,Helsingborg,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1106/logo/4517_logo_high.jpg?itok=P5elLuSX,http://www.labteamet.com
http://www.swedishlifesciences.se/labvision-ab,LabVision AB,,Värmdö,Suppliers (Distributors),,http://www.labvision.se
http://www.swedishlifesciences.se/labware-nordic,LabWare Nordic,,Helsingborg,BioIT,,http://www.labware.com
http://www.swedishlifesciences.se/laccure-ab,Laccure AB,,Helsingborg,Medtech,,http://www.laccure.com
http://www.swedishlifesciences.se/ladulaas-clinical-trials,Ladulaas Clinical Trials,Specialized in Clinical Trials,Boras/Gothenburg,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1167/logo/ladulaas-kliniska_studier.jpg?itok=DdupD42I,,"Our team is educated and trained in ICH-GCP and we are long experienced in conducting clinical trials, phase II to V.

We have been working together with most of the major global pharmaceutical and CRO companies and we also cooperate with medical faculties all over the world.

We know the importance of fast recruitment, well treatment and security to make the participants fulfill the whole protocol. We have participated in trials from migraine to onychomycosis….

Try us for Trials!",033-13 13 31,http://www.ladulaaskliniken.se,info@ladulaaskliniken.se,"Skaraborgsvägen 35E
506 30 Boras/Gothenburg","(u'Category', u'Contract Research Organisations')","(u'Founded', u'2007')","(u'Public company', u'No')","(u'Number of employees', u'5')","(u'Chairman', u'Katarina Berndtsson Blom')","(u'Principal owners', u'Family owned company')"
http://www.swedishlifesciences.se/landegren-gene-technology-ab,Landegren Gene Technology AB,,Uppsala,Service,,http://www.igp.uu.se
http://www.swedishlifesciences.se/larix-sweden-ab,Larix Sweden AB,Nordic full service clinical CRO,Solna,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1297/logo/logo.jpg?itok=9GIhO7BR,http://www.larixcro.com
http://www.swedishlifesciences.se/late-phase-solutions-europe-ab,Late Phase Solutions Europe AB,Late Phase Development of Orphan Drugs,Täby,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1170/logo/4598_logo_low.jpg?itok=rDAv1s8S,http://www.latephasesolutions.com
http://www.swedishlifesciences.se/lavivo-ab,Lavivo AB,Probiotic and prebiotic products,Västra Frölunda,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/752/logo/232_logo_low.jpg?itok=tHTsbZre,http://www.lavivo.com
http://www.swedishlifesciences.se/leco-corporation-svenska-ab,LECO Corporation Svenska AB,Global ledare inom grundämnesanalys,Upplands Väsby,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1136/logo/lecologo_chrome_-_delivering.jpg?itok=A8VNAUug,http://www.leco-europe.com
http://www.swedishlifesciences.se/legosan-ab,Legosan AB,,Kumla,Suppliers (Manufactures),,http://www.legosan.se
http://www.swedishlifesciences.se/leica-microsystems-ab,Leica Microsystems AB,,Kista,Suppliers (Manufactures),,http://www.leica-microsystems.com
http://www.swedishlifesciences.se/lgc-standards-ab,LGC Standards AB,,Borås,Suppliers (Distributors),,http://www.lgcpromochem.com
http://www.swedishlifesciences.se/lidds-ab,LIDDS AB,,Helsingborg,Biotech,,http://www.liddspharma.com
http://www.swedishlifesciences.se/lidingo-elektriska,Lidingö Elektriska,,Lidingö,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1252/logo/lidel_logo.png?itok=uqXX4c3N,http://www.lidingoelektriska.se
http://www.swedishlifesciences.se/lifeassays-ab,LifeAssays AB,Solution for labs within the POC sector.,Lund,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/908/logo/558_logo_high.jpg?itok=gMkdkLS1,http://www.lifeassays.com
http://www.swedishlifesciences.se/likvor-ab,Likvor AB,The LIKVOR CELDA® System,Umeå,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/996/logo/775_logo_high.jpg?itok=_jZPxdV3,http://www.likvor.com
http://www.swedishlifesciences.se/link-medical-research,LINK Medical Research,LINK Medical Research - People and Plans,Kista,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1154/logo/link_logo.jpg?itok=3g_DikR4,http://www.linkmedical.no
http://www.swedishlifesciences.se/linkocare-life-sciences-ab,LinkoCare Life Sciences AB,,Linköping,Medtech,,http://www.linkocarelife.com
http://www.swedishlifesciences.se/logos-global-language-service-provider-to-the-life-sciences-industry,Logos - global language service provider to the life sciences industry,Logos - translating for life science,Ystad,Service,,http://www.logos.net
http://www.swedishlifesciences.se/lucyjrobertshaw,LucyJRobertshaw,,Hölö,Service,,http://lucyjrobertshaw.com
http://www.swedishlifesciences.se/mabtech-ab,Mabtech AB,,Nacka Strand,Suppliers (Manufactures),,http://www.mabtech.com
http://www.swedishlifesciences.se/macopharma-nordic-ab,MacoPharma Nordic AB,Biotechnology,Helsingborg,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/991/logo/769_logo_low.jpg?itok=BzqP-ag9,http://www.macopharma.se
http://www.swedishlifesciences.se/magellan-instruments-ab,Magellan Instruments AB,,Stockholm,Suppliers (Manufactures),,http://www.magellaninstruments.com
http://www.swedishlifesciences.se/magle-ab,Magle AB,,Lund,Biotech,,http://www.magle.se
http://www.swedishlifesciences.se/malvern-instruments-nordic-ab,Malvern Instruments Nordic AB,Malvern Biotechnology Solutions,Uppsala,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1102/logo/3961_logo_high.jpg?itok=myIHOjVz,http://www.malvern.com
http://www.swedishlifesciences.se/mandalon-technologies-ab,Mandalon Technologies AB,,Linköping,Service,,http://www.mandalon.se
http://www.swedishlifesciences.se/mannheimer-swartling-advokatbyr%C3%A5,Mannheimer Swartling Advokatbyrå,Your legal Life Sciences partner,Stockholm,Intellectual Property,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1054/logo/logo_vansterstalld.jpg?itok=KkFkEAuU,,"Mannheimer Swartling is the leading business law firm in the Nordic region. We are a full service firm with an extensive international experience. Our Life Science team has longstanding and extensive experience in the Life Science sector and advises in all areas from research and development to market authorisation and distribution of the final product and life cycle management issues. Our clients include multinational corporations as well as start-ups and other entrepreneurial ventures in the pharmaceutical, biotechnical, medical devices and food industry.",08-59506000,http://www.mannheimerswartling.se,"Box 1711
Norrlandsgatan 21
11187 Stockholm","(u'Category', u'Intellectual Property')","(u'Public company', u'No')"
http://www.swedishlifesciences.se/marken-ltd,Marken Ltd.,,Stockholm-Arlanda,Service,,http://www.marken.com
http://www.swedishlifesciences.se/masimo-sweden-ab,Masimo Sweden AB,,Danderyd,Suppliers (Manufactures),,http://www.masimo.com
http://www.swedishlifesciences.se/md-medical-writing-translations,MD Medical Writing & Translations,,Hammenhög,Service,,http://www.mariadalby.com
http://www.swedishlifesciences.se/meda-ab,Meda AB,International specialty pharma company,Solna,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/646/logo/66_logo_high.jpg?itok=sMuVI7hY,http://www.meda.se
http://www.swedishlifesciences.se/medeca-pharma-ab,Medeca Pharma AB,Specialised in Allergy and Dermatology,Uppsala,Pharma,,http://www.medeca.se
http://www.swedishlifesciences.se/medeon-ab,Medeon AB,The best location in Medicon Valley,Malmö,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1173/logo/logo_medeon_ny.jpg?itok=WVJHm2ZU,,"Medeon Scienc Park provides a creative environment for new and established companies. Our focus is directed at knowledge-intensive businesses within life science: pharmaceutical development, medical technology, biotechnology and health care. At Medeon you gain access to:

Suitable premises with the opportunity to build new facilities

Close cooperation with health care and the University

Strong network and incubator functions

Good services with, for example, reception, switchboard, travel agency and restaurant",040-321022,http://www.medeon.se,catrine.pauckstadt@medeon.se,https://www.facebook.com/MedeonSciencePark,"Medeon Science Park
Per Albin Hanssons väg 41
20512 Malmö","(u'Category', u'Service')","(u'Founded', u'1985')","(u'Public company', u'No')","(u'Number of employees', u'3')"
http://www.swedishlifesciences.se/medibiome-ab,Medibiome AB,,Mölndal,CROs,,http://www.medibiome.com
http://www.swedishlifesciences.se/medic-valley-rekrytering-ab,Medic Valley Rekrytering AB,Search for Excellence,Tomelilla,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/841/logo/medic_valley_rekrytering_ab-logo_low.jpg?itok=gbdppkz7,http://www.medicvalley.se
http://www.swedishlifesciences.se/medicago-ab,Medicago AB,Your Trusted Partner in Biotech,Uppsala,CMOs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/647/logo/67_logo_high.jpg?itok=O8kDQqZN,,"Founded in 1995 in Uppsala, Sweden, Medicago is celebrating 20 years of continuous service to the life-science and biotechnology industry. We are privately-owned, enthusiastic, and operate throughout the world. We keep quality in focus (ISO 9001 and ISO 13485 certified). Medicago is active both as a CRO/CMO (contract research/manufacturing organisation) as well as a worldwide provider of our own biotech products.
We offer contract development/manufacturing and customized services. We have facilities for aseptic filling and freeze drying.
Our own products comprises user-friendly reagents SmartBuffers™ (pre-made dry buffers), Lectins, as well as research and biochemical kits and reagents. Bulk amounts are available on request.",018-56 11 80,http://www.medicago.se,info@medicago.se,"Danmark Berga 13
755 98 Uppsala","(u'Category', u'Contract Manufacturing Organisations')","(u'Founded', u'1995')","(u'Public company', u'No')","(u'Revenue', u'25 MSEK Worldwide')","(u'Number of employees', u'23')","(u'Chairman', u'Emil Linde')"
http://www.swedishlifesciences.se/medicon-valley-alliance,Medicon Valley Alliance,,Copenhagen,Service,,http://www.mva.org
http://www.swedishlifesciences.se/medicon-village,Medicon Village,For people´s health and well-being,Lund,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1211/logo/mv_logo2_rgb_2.png?itok=gA4Iejo6,,"Medicon Village is a life science village for research, innovation and business for people´s health and wellbeing. Today we house 1200 people in more than 100 organisations working in pharma, medtech, biotech, nano- and e-health. Medicon Village is a progressive platform for cutting-edge research and innovation in the fields of prevention, diagnostics, treatment and care. We believe that interdisciplinary exchange is a key driver in creating growth. Medicon Village is a venue for exchange of ideas, hosting a large number of life science seminars and events. 

Welcome to visit Medicon Village´s high quality laboratories and offices, all with full service to create your breeding ground for successful development and growth.",046-275 60 00,http://www.mediconvillage.se,info@mediconvillage.se,http://www.facebook.com/MediconVillage,"Medicon Village AB
223 81 Lund","(u'Category', u'Service')","(u'Looking for capital', u'Yes')","(u'Founded', u'2012')","(u'Public company', u'No')","(u'Number of employees', u'25')","(u'Chairman', u'G\xf6ran Grosskopf')","(u'Principal owners', u'Mats Paulsson Foundation for research, innovation and societal development.')"
http://www.swedishlifesciences.se/medicwave-ab,MedicWave AB,,Halmstad,BioIT,,http://www.medicwave.com
http://www.swedishlifesciences.se/medigelium-ab,MediGelium AB,,Stockholm,Service,,http://sciencepark.ki.se/node/125
http://www.swedishlifesciences.se/mediplast-ab,Mediplast AB,,Malmö,Medtech,,http://www.mediplast.com
http://www.swedishlifesciences.se/mediqip-ab,MediQip AB,,Huddinge,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/898/logo/546_logo_high.jpg?itok=7mpW6s7R,http://www.mediqip.se
http://www.swedishlifesciences.se/medirox-ab,MediRox AB,Coag. reagents - instruments,Nyköping,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/688/logo/medirox-logo_high.jpg?itok=NjRD1iS0,http://www.medirox.se
http://www.swedishlifesciences.se/medivir-ab,Medivir AB,The Emerging European Pharma Company,Stockholm,Pharma,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/689/logo/medivir_logotyp_hl.png?itok=if_aeRF-,http://www.medivir.se
http://www.swedishlifesciences.se/medmind,Medmind,,Stockholm,Service,,http://www.medmind.se
http://www.swedishlifesciences.se/medos-ab,Medos AB,,Linköping,Business Development,,http://www.medos.se
http://www.swedishlifesciences.se/medpace-sweden-ab,Medpace Sweden AB,,Stockholm,CROs,,http://www.medpace.com
http://www.swedishlifesciences.se/medwind-0,MEDWIND,Försäljningsutbildning m.m.,Kungsbacka,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1208/logo/dscf0504.jpg?itok=_tG2_83j,http://www.medwind.se
http://www.swedishlifesciences.se/mentice-ab,Mentice AB,,Göteborg,Medtech,,http://www.mentice.com
http://www.swedishlifesciences.se/merck-ab,Merck AB,,Solna,Pharma,,http://www.merck.se
http://www.swedishlifesciences.se/merck-sequant-ab,Merck SeQuant AB,Separation and purification,Umeå,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/727/logo/196_logo_high.jpg?itok=0lU7QZyh,http://www.sequant.com
http://www.swedishlifesciences.se/mercodia-ab,Mercodia AB,Developer of immunoassays,Uppsala,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/690/logo/133_logo_low.gif?itok=adRfyhqp,,"Mercodia AB is a Swedish biotech company focusing on the development of immunoassays for research within the field of metabolic disorders, cardiovascular disease and diabetes. Our assays are applicable to both animal and human models and are used for research ranging from basic scientific studies to large pre-clinical and clinical phase trials. The company was founded in 1991 and is today a world-leading supplier of products to all major international markets. More than ninety percent of our production is exported from our facilities in Uppsala to approximately 100 different countries around the world.",018-570070,http://www.mercodia.com,info@mercodia.com,http://www.facebook.com/mercodia?fref=ts,"-
Sylveniusgatan 8A
75450 Uppsala","(u'Category', u'Suppliers (Manufactures)')","(u'Founded', u'1991')","(u'Public company', u'No')","(u'Revenue', u'61 MSEK Worldwide')","(u'Number of employees', u'52')","(u'Chairman', u'Erling Holmlund')","(u'Principal owners', u'Erling Holmlund')"
http://www.swedishlifesciences.se/merrill-brink-international,Merrill Brink International,,Torslanda,Service,,http://www.merrillbrink.com
http://www.swedishlifesciences.se/metasafe-ab,MetaSafe AB,Metasafe - Metabolites in Safety Testing,Södertälje,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1235/logo/metasafe_logo.jpg?itok=SBlLfAO8,,"MetaSafe AB is a partner laboratory offering high qualitative mass-spectrometric analyses to reveal biotransformation and metabolism characteristics of drugs during all stages of pharmaceutical development. MetaSafe is situated in the Biovation Park Telge in Södertälje.
MetaSafe provides any pharmaceutical company or academic group design and execution of exploratory, problem-solving, non-regulatory or regulatory biotransformation studies that enable progression of their drug projects.",0767-797734,http://www.metasafe.se/,Johanna.Haglund@metasafe.se,"Forskargatan 20J
151 36 Södertälje","(u'Category', u'Service')","(u'Founded', u'2012')","(u'Public company', u'No')","(u'Number of employees', u'3')"
http://www.swedishlifesciences.se/metix-ab,Metix AB,"Datalogger, Mätteknik  och Automation",Alingsås,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1158/logo/metix2012.png?itok=i-a3aARo,http://www.metix.se
http://www.swedishlifesciences.se/mettler-toledo-ab,Mettler-Toledo AB,Precisionsinstrument för proffs,Stockholm,Suppliers (Manufactures),,http://www.mt.com
http://www.swedishlifesciences.se/mglas-scandinavia-ab,Mglas Scandinavia AB,,Sollentuna,Suppliers (Manufactures),,http://www.mglas.se
http://www.swedishlifesciences.se/miab-m%C3%A4larinvest-ab,Miab Mälarinvest AB,,Uppsala,Medtech,,http://www.phadia.com
http://www.swedishlifesciences.se/miclev-ab,Miclev AB,,Limhamn/Malmö,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/883/logo/515_logo_high.jpg?itok=tr8787tt,http://www.miclev.se
http://www.swedishlifesciences.se/microbionical,Microbionical,,Lund,Biotech,,http://www.microbionical.com
http://www.swedishlifesciences.se/microbiotechse-ab,Microbiotech/se AB,Laboratory device manufacturer,Stockholm,Suppliers (Manufactures),,http://www.microbiotech.se
http://www.swedishlifesciences.se/micromorph-ab,MicroMorph AB,Your partner for Histology services,Lund,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/900/logo/549_logo_high.jpg?itok=hW4rDrj-,http://www.micromorph.se
http://www.swedishlifesciences.se/micropos-medical-ab-publ,Micropos Medical AB (publ),,Gothenburg,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1153/logo/microposmedical_logo.jpg?itok=v8C-fwV2,http://www.micropos.se
http://www.swedishlifesciences.se/mikro-kemi-ab,Mikro Kemi AB,,uppsala,CROs,,http://www.mikrokemi.se
http://www.swedishlifesciences.se/mikrolab-stockholm-ab-0,Mikrolab Stockholm AB,GMP certified Microbiology Laboratory,Sollentuna,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1212/logo/logga2.png?itok=BYAjRXVO,,"Mikrolab is a leading provider of contract microbiology services to the pharmaceutical-, cosmetic- and medical device industry. We support you in every phase of your development and manufacturing process from raw material testing to final product release testing. 

We have a GMP certificate from the Swedish Medical Products Agency and a ISO 17025 Accreditation. 

- We perform sterility testing in our clean room GMP grade A -
- Total count and Bioburden testing -
- Endotoxin Detection -
- We perform tests for specific microorganisms -
- Closure Integrity studies, Bacterological and blue dye ingress -
- Customer specific studies and many other laboratory services -
Affiliate company: MKL Diagnostics AB
www.mikrolab.se",08-297900,http://www.vattenprovtagning.se,fredrik.johansson@mikrolab.se,https://www.facebook.com/vattenprovtagning,"Kung Hans Väg 3
192 68 Sollentuna","(u'Category', u'Service')","(u'Founded', u'1974')","(u'Public company', u'No')","(u'Number of employees', u'15')","(u'Chairman', u'Fredrik Johansson')","(u'Principal owners', u'Adam Mallkoo, Fredrik Johansson')"
http://www.swedishlifesciences.se/millipore-ab,Millipore AB,,Solna,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/791/logo/299_logo_high.jpg?itok=1VcfCwp9,http://www.millipore.com
http://www.swedishlifesciences.se/milmedtek-ab,Milmedtek AB,,Nättraby,Suppliers (Distributors),,http://www.milmedtek.se
http://www.swedishlifesciences.se/miltenyi-biotec-norden-ab,Miltenyi Biotec Norden AB,,Lund,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1164/logo/4591_logo_high.jpg?itok=79uD38k3,http://www.miltenyibiotec.com
http://www.swedishlifesciences.se/minerva-sverige-ab,Minerva Sverige AB,,Kista,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1288/logo/minerva.gif?itok=zPy_zqDw,http://www.minerva-plm.com/minerva-group/
http://www.swedishlifesciences.se/mintage-scientific-ab,Mintage Scientific AB,Kort om Mintage,Göteborg,Business Development,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1220/logo/mintagelogo_kontur.jpg?itok=Dt2uPAA7,http://www.mintage.se
http://www.swedishlifesciences.se/mip-technologies-ab,MIP Technologies AB,,Lund,Suppliers (Manufactures),,http://www.biotage.se/
http://www.swedishlifesciences.se/mivac-development-ab,MIVAC Development AB,,Göteborg,Biotech,,http://www.mivacdevelopment.com
http://www.swedishlifesciences.se/mizarra-business-management,Mizarra Business Management,,Helsingborg,Business Development,,http://www.mizarra.com
http://www.swedishlifesciences.se/mks-umetrics-ab,MKS Umetrics AB,Umetrics brings Value from Data,Umeå,BioIT,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/683/logo/120_logo_low.jpg?itok=xkgVYV9v,http://www.umetrics.com
http://www.swedishlifesciences.se/moberg-derma-ab,Moberg Derma AB,,Solna,Pharma,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/918/logo/575_logo_low.jpg?itok=AJvDs5z7,http://www.mobergderma.se
http://www.swedishlifesciences.se/molek-ab,Molek AB,Freezing-point osmometers,Årsta,Suppliers (Distributors),,http://www.molek.se
http://www.swedishlifesciences.se/monocl-ab,Monocl AB,,Göteborg,Service,,http://www.monocl.com
http://www.swedishlifesciences.se/montex-ab,Montex AB,,Jämjö,Service,,http://www.montex.se
http://www.swedishlifesciences.se/moveup-consulting-ab,Moveup Consulting AB,,Göteborg,Service,,http://www.moveup.se
http://www.swedishlifesciences.se/multid-analyses-ab,MultiD Analyses AB,,Göteborg,BioIT,,http://www.multid.se
http://www.swedishlifesciences.se/mvic-ab,MVIC AB,Utveckling av inhalationsprodukter,Malmö,CROs,,http://mvic.se
http://www.swedishlifesciences.se/n4-teknik-ab,N4 Teknik AB,,Södertälje,Service,,http://www.n4.nu
http://www.swedishlifesciences.se/nagarro-software,Nagarro Software,,KISTA,BioIT,,http://www.nagarro.com
http://www.swedishlifesciences.se/nanoxis-ab,Nanoxis AB,Membrane protein solutions,Göteborg,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/812/logo/347_logo_high.jpg?itok=_k6V7cXB,http://www.nanoxis.com
http://www.swedishlifesciences.se/navia-law,Navia Law,Affärsjuridik,Uppsala,Intellectual Property,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1274/logo/navia-law.jpg?itok=cfXi941z,http://www.navialaw.se/
http://www.swedishlifesciences.se/nda-group-ab,NDA Group AB,Drug Development Consultancy,Upplands Väsby,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/693/logo/139_logo_high_0.jpg?itok=-UBgdblm,,"We support life science companies all over the world and across all phases of development, from pre-clinical to post marketing, to the needs and requirements of regulators and payers alike. We work together with our clients to address key strategic regulatory and reimbursement challenges. Our scientific expertise covers all major therapeutic areas.

The advice you get from NDA is from real experts in the industry, many who have been involved in shaping today’s regulatory, HTA and pharmacovigilance environment. We have close to 100 employees across Europe. More than 25% are ex EU regulators.

With our support, you can cut the time and associated cost it takes to get your products to market, and keep them there.",08-590 77 800,http://www.ndareg.com,info@ndareg.com,https://twitter.com/ndagroup,"Johanneslundsvägen 2
19481 Upplands Väsby","(u'Category', u'Service')","(u'Founded', u'1997')","(u'Public company', u'No')","(u'Revenue', u'150 MSEK in Europe')","(u'Number of employees', u'100')","(u'Chairman', u'Lars-Helge Str\xf6mquist')","(u'Principal owners', u'Lars-Helge Str\xf6mquist, Christina Str\xf6mquist')"
http://www.swedishlifesciences.se/neoventa-medical-ab,Neoventa Medical AB,,Mölndal,Medtech,,http://www.neoventa.com
http://www.swedishlifesciences.se/neuronova-ab,NeuroNova AB,Pioneering Therapeutic Neurogenesis,Stockholm,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/694/logo/neuronova_ab-logo_high.jpg?itok=Jayt-twJ,http://www.neuronova.com
http://www.swedishlifesciences.se/neurovive-pharmaceutical-ab,NeuroVive Pharmaceutical AB,Acute neurodegenerative diseases,Lund,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/842/logo/400_logo_high.jpg?itok=QIVk5Ab6,http://www.neurovive.com
http://www.swedishlifesciences.se/newpharmaresearch-ab,Newpharmaresearch AB,,Lund,Biotech,,http://www.newpharma.se
http://www.swedishlifesciences.se/niconovum-ab,NicoNovum AB,,Helsingborg,Biotech,,http://www.niconovum.se
http://www.swedishlifesciences.se/nidacon-international-ab,Nidacon International AB,Nidacon research gives life,Mölndal,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/695/logo/nidacon_international_ab-logo_high.jpg?itok=23g4dATZ,http://www.nidacon.com
http://www.swedishlifesciences.se/ninolab-ab,Ninolab AB,Experts on laboratory equipment,Upplands Väsby,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/696/logo/ninolab_ab-logo_low.jpg?itok=5k7-XVUo,http://www.ninolab.se
http://www.swedishlifesciences.se/nne-pharmaplan-ab,NNE Pharmaplan AB,Engineering for a healthier world,Stockholm,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/703/logo/154_logo_high.jpg?itok=1KGkcsBI,http://www.nnepharmaplan.com
http://www.swedishlifesciences.se/noax-lab-ab,Noax Lab AB,,Kungsängen,Suppliers (Distributors),,http://www.noaxlab.se
http://www.swedishlifesciences.se/nolabs-ab,Nolabs AB,,Helsingborg,Medtech,,http://www.nolabs.com
http://www.swedishlifesciences.se/nordiag-ab,Nordiag AB,Magnetic Nucleic Acid Separations,Hägersten,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/686/logo/127_logo_low.gif?itok=ABBm8OEu,http://www.nordiag.com
http://www.swedishlifesciences.se/nordic-biolabs-ab,Nordic Biolabs AB,New technologies at customers desk,Täby,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/787/logo/290_logo_low.jpg?itok=NsQZQ3QU,,"Nordic Biolabs AB represents leading brands in our 4 business areas: Biotechnology, Transfusion Medicine, Clinical Diagnostics and Industrial Microbiology/Hygien Controle.
Nordic Biolabs shall through a combination of competence and a well balanced product portfolio offer customers an unique partnership and participate in the technical development. We keep this statement vivid every day by introducing new products, finding new innovative suppliers, giving lectures and seminars and always be keen on our customers needs",08-6308500,http://www.nordicbiolabs.se,info@nordicbiolabs.se,https://www.facebook.com/NordicBiolabs,"Box 7293
Ritarslingan 16
18714 Täby","(u'Category', u'Suppliers (Distributors)')","(u'Founded', u'1970')","(u'Public company', u'No')","(u'Revenue', u'58 MSEK in Nordic countries')","(u'Number of employees', u'19')","(u'Chairman', u'Jan Skaring')","(u'Principal owners', u'Jan Skaring, Claes Hedberg, Thomas Busch')"
http://www.swedishlifesciences.se/nordic-biomarker,Nordic Biomarker,Manufacturer of haemostasis reagents,Umeå,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1206/logo/nordicbiomarker.jpg?itok=ugSyckHN,http://www.nordicbiomarker.com
http://www.swedishlifesciences.se/nordic-biopharma-ab,Nordic BioPharma AB,,Skövde,Biotech,,http://www.nordicbiopharma.org
http://www.swedishlifesciences.se/nordic-biosite-ab,Nordic BioSite AB,,Täby,Suppliers (Distributors),,http://www.nordicbiosite.com
http://www.swedishlifesciences.se/nordic-diagnostica-ab,Nordic Diagnostica AB,,Billdal,Suppliers (Distributors),,http://www.nordicdiagnostica.com
http://www.swedishlifesciences.se/nordic-drugs-ab,Nordic Drugs AB,Nordic Drugs,Limhamn,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1072/logo/3680_logo_high.jpg?itok=iueCjpx5,http://www.nordicdrugs.com
http://www.swedishlifesciences.se/nordic-health-economics,Nordic Health Economics,Hälsoekonomi och outcomes research,Göteborg,CROs,,http://www.nordichealtheconomics.se
http://www.swedishlifesciences.se/nordic-life-science-corporate-finance-ab,Nordic Life Science Corporate Finance AB,Corporate Finance within Biotech,Stockholm,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/889/logo/nordic_life_science_corporate_finance_ab-logo_low.jpg?itok=KANh3o7X,http://www.nordiclifescience.com
